DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,MPIO_CDPMP,AREA,LATITUD,LONGITUD,Shape_Leng,Shape_Area,VERSION,STCTNENCUE,STP3_1_SI,STP3_2_NO,STP3A_RI,STP3B_TCN,STP4_1_SI,STP4_2_NO,STP9_1_USO,STP9_2_USO,STP9_3_USO,STP9_4_USO,STP9_2_1_M,STP9_2_2_M,STP9_2_3_M,STP9_2_4_M,STP9_2_9_M,STP9_3_1_N,STP9_3_2_N,STP9_3_3_N,STP9_3_4_N,STP9_3_5_N,STP9_3_6_N,STP9_3_7_N,STP9_3_8_N,STP9_3_9_N,STP9_3_10,STP9_3_99,STVIVIENDA,STP14_1_TI,STP14_2_TI,STP14_3_TI,STP14_4_TI,STP14_5_TI,STP14_6_TI,STP15_1_OC,STP15_2_OC,STP15_3_OC,STP15_4_OC,TSP16_HOG,STP19_EC_1,STP19_ES_2,STP19_EE_1,STP19_EE_2,STP19_EE_3,STP19_EE_4,STP19_EE_5,STP19_EE_6,STP19_EE_9,STP19_ACU1,STP19_ACU2,STP19_ALC1,STP19_ALC2,STP19_GAS1,STP19_GAS2,STP19_GAS9,STP19_REC1,STP19_REC2,STP19_INT1,STP19_INT2,STP19_INT9,STP27_PERS,STPERSON_L,STPERSON_S,STP32_1_SE,STP32_2_SE,STP34_1_ED,STP34_2_ED,STP34_3_ED,STP34_4_ED,STP34_5_ED,STP34_6_ED,STP34_7_ED,STP34_8_ED,STP34_9_ED,STP51_PRIM,STP51_SECU,STP51_SUPE,STP51_POST,STP51_13_E,STP51_99_E
52,203,COLÓN,52203,61750529.2736,1.63633437916,-77.0473156003,0.45928655642,0.00500510801,2018.0,5211.0,0.0,5211.0,0.0,0.0,0.0,5211.0,2757.0,43.0,2411.0,0.0,3.0,31.0,9.0,0.0,0.0,3.0,32.0,77.0,2216.0,3.0,31.0,8.0,0.0,0.0,35.0,6.0,2800.0,2547.0,25.0,220.0,1.0,0.0,7.0,2589.0,3.0,36.0,172.0,2821.0,2554.0,35.0,2491.0,36.0,2.0,0.0,0.0,0.0,25.0,1988.0,601.0,721.0,1868.0,11.0,2572.0,6.0,601.0,1988.0,69.0,2514.0,6.0,7764.0,0.0,7764.0,3970.0,3794.0,895.0,1331.0,1276.0,1098.0,929.0,812.0,650.0,475.0,298.0,3356.0,1913.0,275.0,4.0,799.0,56.0
52,480,NARIÑO,52480,25312814.7016,1.28085960771,-77.3538883474,0.26420480503,0.00205017526,2018.0,2198.0,0.0,2198.0,0.0,0.0,18.0,2180.0,1365.0,18.0,815.0,0.0,0.0,13.0,5.0,0.0,0.0,1.0,29.0,42.0,14.0,15.0,636.0,4.0,0.0,54.0,20.0,0.0,1383.0,1278.0,72.0,25.0,1.0,0.0,7.0,1185.0,1.0,64.0,133.0,1450.0,1172.0,13.0,866.0,285.0,10.0,5.0,0.0,0.0,6.0,1114.0,71.0,751.0,434.0,29.0,1155.0,1.0,854.0,331.0,100.0,1084.0,1.0,4007.0,0.0,4007.0,1997.0,2010.0,479.0,620.0,695.0,673.0,523.0,409.0,349.0,165.0,94.0,1570.0,373.0,177.0,10.0,156.0,27.0
52,506,OSPINA,52506,64843211.6989,1.02981585353,-77.5523494353,0.33714959492,0.00524926861,2018.0,4451.0,0.0,4451.0,0.0,0.0,3.0,4448.0,2565.0,28.0,1858.0,0.0,0.0,24.0,3.0,1.0,0.0,3.0,15.0,31.0,1477.0,43.0,205.0,13.0,1.0,21.0,47.0,2.0,2593.0,2515.0,9.0,65.0,1.0,0.0,3.0,2071.0,49.0,226.0,247.0,2502.0,2045.0,26.0,1877.0,162.0,3.0,0.0,0.0,0.0,3.0,1989.0,82.0,805.0,1266.0,282.0,1784.0,5.0,701.0,1370.0,132.0,1934.0,5.0,6488.0,0.0,6488.0,3207.0,3281.0,759.0,1054.0,1091.0,944.0,853.0,778.0,439.0,385.0,185.0,3112.0,0.0,289.0,0.0,203.0,30.0
52,720,SAPUYES,52720,115548510.72,1.03618904012,-77.6804498953,0.65997924608,0.00935143797,2018.0,3916.0,0.0,3916.0,0.0,0.0,41.0,3875.0,2126.0,10.0,1779.0,1.0,0.0,10.0,0.0,0.0,0.0,7.0,20.0,59.0,1453.0,57.0,94.0,15.0,4.0,33.0,36.0,1.0,2136.0,2082.0,4.0,48.0,1.0,0.0,1.0,1882.0,28.0,183.0,43.0,2320.0,1857.0,25.0,1687.0,138.0,0.0,0.0,0.0,0.0,32.0,1684.0,198.0,809.0,1073.0,64.0,1815.0,3.0,792.0,1090.0,33.0,1846.0,3.0,7041.0,147.0,6894.0,3519.0,3522.0,795.0,1197.0,1147.0,1041.0,987.0,771.0,537.0,380.0,186.0,3194.0,901.0,127.0,5.0,291.0,172.0
52,786,TAMINANGO,52786,234657834.969,1.59166139207,-77.3252531552,0.66016363501,0.01900939547,2018.0,14124.0,0.0,14124.0,0.0,0.0,0.0,14124.0,6393.0,196.0,7535.0,0.0,2.0,137.0,55.0,1.0,1.0,3.0,94.0,118.0,2593.0,104.0,4498.0,42.0,1.0,1.0,75.0,6.0,6589.0,5963.0,182.0,229.0,4.0,0.0,211.0,4937.0,107.0,690.0,855.0,5566.0,4797.0,140.0,4384.0,310.0,13.0,7.0,1.0,0.0,82.0,3892.0,1045.0,2256.0,2681.0,30.0,4892.0,15.0,2339.0,2598.0,208.0,4712.0,17.0,15412.0,0.0,15412.0,7693.0,7719.0,1600.0,2590.0,2526.0,2254.0,2100.0,1738.0,1274.0,814.0,516.0,5301.0,877.0,581.0,30.0,1562.0,131.0
52,788,TANGUA,52788,217959766.134,1.06407811124,-77.3506349065,0.78084207136,0.01765211746,2018.0,7936.0,0.0,7936.0,0.0,0.0,5.0,7931.0,3780.0,54.0,4102.0,0.0,0.0,41.0,12.0,1.0,0.0,1.0,25.0,35.0,6.0,46.0,3939.0,13.0,0.0,6.0,27.0,4.0,3834.0,3625.0,110.0,90.0,3.0,0.0,6.0,2926.0,109.0,82.0,717.0,3372.0,2873.0,53.0,2356.0,498.0,4.0,3.0,0.0,0.0,12.0,2572.0,354.0,936.0,1990.0,20.0,2903.0,3.0,835.0,2091.0,72.0,2851.0,3.0,10331.0,0.0,10331.0,5115.0,5216.0,1186.0,1671.0,1760.0,1523.0,1336.0,1174.0,777.0,613.0,291.0,5065.0,1414.0,261.0,0.0,571.0,52.0
52,240,CHACHAGÜÍ,52240,146271761.113,1.38649784442,-77.2696902201,0.7373281927,0.01184955402,2018.0,13248.0,0.0,13248.0,0.0,0.0,0.0,13248.0,6966.0,156.0,6122.0,4.0,2.0,107.0,30.0,17.0,0.0,4.0,170.0,158.0,690.0,44.0,4760.0,70.0,2.0,16.0,198.0,10.0,7122.0,6314.0,367.0,412.0,13.0,2.0,14.0,3732.0,30.0,2602.0,758.0,3955.0,3626.0,106.0,2936.0,450.0,126.0,18.0,4.0,0.0,92.0,3362.0,370.0,1694.0,2038.0,41.0,3669.0,22.0,3033.0,699.0,286.0,3424.0,22.0,12419.0,62.0,12357.0,6193.0,6226.0,1595.0,2152.0,2074.0,1951.0,1501.0,1192.0,953.0,654.0,347.0,4631.0,1392.0,672.0,20.0,712.0,92.0
52,254,EL PEÑOL,52254,119857444.338,1.51228396726,-77.4305093423,0.55501890412,0.00970710684,2018.0,4894.0,0.0,4894.0,0.0,0.0,0.0,4894.0,2352.0,62.0,2478.0,2.0,0.0,51.0,10.0,1.0,0.0,2.0,33.0,33.0,2187.0,40.0,164.0,1.0,0.0,0.0,16.0,2.0,2414.0,2219.0,102.0,75.0,3.0,0.0,15.0,1993.0,8.0,233.0,180.0,2338.0,1931.0,62.0,1859.0,65.0,1.0,0.0,0.0,0.0,6.0,1239.0,754.0,519.0,1474.0,5.0,1962.0,26.0,1111.0,882.0,41.0,1926.0,26.0,6223.0,28.0,6195.0,3145.0,3078.0,622.0,1050.0,980.0,913.0,799.0,750.0,528.0,358.0,223.0,3008.0,825.0,167.0,0.0,615.0,27.0
52,258,EL TABLÓN DE GÓMEZ,52258,306902610.456,1.40943020744,-76.9852695879,0.83265294355,0.0248758115,2018.0,9221.0,1018.0,8203.0,1018.0,0.0,3.0,9218.0,5205.0,37.0,3976.0,3.0,1.0,34.0,2.0,0.0,0.0,1.0,31.0,29.0,3601.0,1.0,245.0,9.0,0.0,17.0,37.0,5.0,5242.0,3646.0,36.0,1474.0,14.0,0.0,72.0,4924.0,1.0,103.0,214.0,4946.0,4277.0,647.0,4006.0,29.0,3.0,3.0,0.0,0.0,236.0,2723.0,2201.0,1479.0,3445.0,18.0,4897.0,9.0,1182.0,3742.0,90.0,4819.0,15.0,13255.0,20.0,13235.0,6728.0,6527.0,1620.0,2513.0,2411.0,2037.0,1672.0,1233.0,872.0,584.0,313.0,6432.0,1467.0,270.0,0.0,790.0,85.0
52,838,TÚQUERRES,52838,216272349.259,1.1344405229,-77.6307323799,0.75570863069,0.01750558791,2018.0,21074.0,4559.0,16515.0,4559.0,0.0,18.0,21056.0,14105.0,458.0,6488.0,23.0,13.0,330.0,115.0,0.0,0.0,1.0,476.0,223.0,566.0,96.0,4935.0,33.0,0.0,35.0,119.0,4.0,14563.0,11009.0,964.0,1289.0,1250.0,27.0,24.0,13130.0,59.0,473.0,901.0,13985.0,12694.0,436.0,10550.0,1525.0,170.0,8.0,2.0,0.0,439.0,10170.0,2960.0,6405.0,6725.0,1346.0,11753.0,31.0,6173.0,6957.0,951.0,12147.0,32.0,42413.0,504.0,41909.0,20859.0,21554.0,5245.0,7299.0,7629.0,6299.0,5525.0,4433.0,2979.0,2044.0,960.0,18124.0,5496.0,2639.0,61.0,1682.0,478.0
52,411,LINARES,52411,135663446.799,1.39517308374,-77.5209377376,0.60964617147,0.01098458567,2018.0,8035.0,0.0,8035.0,0.0,0.0,0.0,8035.0,3610.0,95.0,4328.0,2.0,2.0,80.0,13.0,0.0,0.0,16.0,68.0,46.0,3862.0,68.0,233.0,11.0,0.0,0.0,17.0,7.0,3705.0,3605.0,16.0,80.0,2.0,0.0,2.0,2908.0,1.0,306.0,490.0,3538.0,2855.0,53.0,2561.0,261.0,2.0,1.0,0.0,1.0,29.0,2694.0,214.0,1006.0,1902.0,11.0,2893.0,4.0,1033.0,1875.0,126.0,2778.0,4.0,8974.0,25.0,8949.0,4522.0,4452.0,915.0,1450.0,1369.0,1311.0,1197.0,992.0,741.0,613.0,386.0,4187.0,1101.0,381.0,7.0,560.0,46.0
52,885,YACUANQUER,52885,102735156.155,1.12554791555,-77.4246756876,0.45537864724,0.00831922447,2018.0,6883.0,0.0,6883.0,0.0,0.0,28.0,6855.0,3527.0,73.0,3283.0,0.0,0.0,57.0,15.0,1.0,0.0,1.0,63.0,30.0,2660.0,45.0,355.0,6.0,0.0,50.0,70.0,3.0,3600.0,3518.0,35.0,44.0,0.0,0.0,3.0,2941.0,2.0,199.0,458.0,3591.0,2874.0,67.0,2709.0,149.0,5.0,4.0,1.0,0.0,6.0,2491.0,450.0,1293.0,1648.0,23.0,2898.0,20.0,1042.0,1899.0,124.0,2797.0,20.0,10579.0,0.0,10579.0,5221.0,5358.0,1261.0,1816.0,1767.0,1672.0,1392.0,1027.0,798.0,578.0,268.0,4712.0,1099.0,348.0,0.0,671.0,67.0
52,435,MALLAMA,52435,569045453.542,1.15594701598,-77.8466464635,1.27462777015,0.04603783285,2018.0,3212.0,2451.0,761.0,2451.0,0.0,0.0,3212.0,2920.0,8.0,277.0,7.0,0.0,7.0,1.0,0.0,0.0,6.0,53.0,6.0,5.0,18.0,138.0,2.0,0.0,1.0,47.0,1.0,2928.0,2870.0,24.0,25.0,7.0,0.0,2.0,2297.0,2.0,352.0,277.0,2781.0,2211.0,86.0,2087.0,84.0,0.0,2.0,0.0,0.0,38.0,1742.0,555.0,753.0,1544.0,17.0,2278.0,2.0,1260.0,1037.0,55.0,2240.0,2.0,8013.0,41.0,7972.0,4020.0,3993.0,1091.0,1403.0,1408.0,1208.0,940.0,786.0,563.0,378.0,236.0,3005.0,650.0,189.0,18.0,473.0,32.0
52,378,LA CRUZ,52378,238846319.176,1.58417599811,-76.9233526214,0.66705626008,0.01936316662,2018.0,10741.0,0.0,10741.0,0.0,0.0,16.0,10725.0,5867.0,146.0,4725.0,3.0,8.0,88.0,50.0,0.0,0.0,8.0,91.0,98.0,3511.0,46.0,656.0,12.0,0.0,179.0,124.0,0.0,6013.0,5682.0,140.0,189.0,0.0,0.0,2.0,5431.0,13.0,186.0,383.0,6226.0,5402.0,29.0,4934.0,412.0,13.0,4.0,0.0,0.0,39.0,5214.0,217.0,2757.0,2674.0,26.0,5391.0,14.0,2647.0,2784.0,260.0,5157.0,14.0,16674.0,13.0,16661.0,8179.0,8495.0,1886.0,2511.0,2715.0,2647.0,2246.0,1891.0,1397.0,909.0,472.0,6320.0,4285.0,676.0,7.0,1166.0,63.0
52,381,LA FLORIDA,52381,136312920.256,1.33392588915,-77.3882284364,0.80826772361,0.0110399278,2018.0,9969.0,0.0,9969.0,0.0,0.0,12.0,9957.0,4456.0,43.0,5470.0,0.0,0.0,42.0,0.0,1.0,0.0,10.0,41.0,46.0,5096.0,98.0,127.0,2.0,0.0,1.0,44.0,5.0,4499.0,4366.0,23.0,101.0,1.0,2.0,6.0,2994.0,1.0,758.0,746.0,3470.0,2916.0,78.0,2388.0,497.0,4.0,4.0,1.0,0.0,22.0,2754.0,240.0,827.0,2167.0,13.0,2974.0,7.0,1484.0,1510.0,31.0,2956.0,7.0,9047.0,0.0,9047.0,4489.0,4558.0,979.0,1372.0,1424.0,1323.0,1171.0,1068.0,846.0,563.0,301.0,3885.0,1145.0,137.0,0.0,646.0,64.0
52,260,EL TAMBO,52260,247352734.441,1.43026375973,-77.3831159734,0.83282715719,0.02003399978,2018.0,10539.0,0.0,10539.0,0.0,0.0,0.0,10539.0,5291.0,83.0,5164.0,1.0,1.0,66.0,16.0,0.0,0.0,10.0,96.0,19.0,3618.0,65.0,1280.0,17.0,1.0,9.0,46.0,3.0,5374.0,5019.0,153.0,158.0,33.0,4.0,7.0,4196.0,2.0,686.0,490.0,4915.0,4130.0,66.0,3399.0,701.0,14.0,1.0,0.0,0.0,15.0,3534.0,662.0,1597.0,2599.0,223.0,3964.0,9.0,1602.0,2594.0,177.0,4010.0,9.0,12457.0,5.0,12452.0,6170.0,6287.0,1392.0,2067.0,1850.0,1825.0,1552.0,1403.0,1116.0,779.0,473.0,5661.0,1542.0,359.0,7.0,742.0,42.0
52,287,FUNES,52287,394762356.632,0.91421698279,-77.3284304407,1.26507915749,0.03197092334,2018.0,5700.0,18.0,5682.0,18.0,0.0,0.0,5700.0,2017.0,626.0,3055.0,2.0,0.0,5.0,4.0,617.0,0.0,2.0,15.0,27.0,2702.0,41.0,171.0,12.0,0.0,8.0,71.0,6.0,2643.0,2537.0,71.0,28.0,2.0,0.0,5.0,2018.0,3.0,293.0,329.0,2600.0,1958.0,60.0,1718.0,195.0,4.0,0.0,0.0,0.0,41.0,1695.0,323.0,949.0,1069.0,15.0,1992.0,11.0,776.0,1242.0,68.0,1939.0,11.0,6211.0,29.0,6182.0,3122.0,3089.0,689.0,1119.0,877.0,872.0,822.0,672.0,524.0,421.0,215.0,2606.0,805.0,148.0,0.0,473.0,73.0
52,317,GUACHUCAL,52317,155666896.536,0.9750379043,-77.7375894143,0.71880619889,0.01259641583,2018.0,10778.0,8619.0,2159.0,8619.0,0.0,23.0,10755.0,6244.0,83.0,4451.0,0.0,1.0,70.0,10.0,1.0,1.0,5.0,157.0,52.0,3291.0,35.0,854.0,9.0,0.0,16.0,29.0,3.0,6327.0,5993.0,79.0,200.0,42.0,7.0,6.0,5688.0,2.0,139.0,498.0,6583.0,5494.0,194.0,4625.0,216.0,5.0,4.0,0.0,0.0,644.0,5159.0,529.0,2241.0,3447.0,54.0,5624.0,10.0,2028.0,3660.0,110.0,5568.0,10.0,18845.0,0.0,18845.0,9112.0,9733.0,2247.0,2730.0,3326.0,3008.0,2742.0,2071.0,1309.0,915.0,497.0,7672.0,3877.0,1275.0,10.0,1318.0,108.0
52,399,LA UNIÓN,52399,142152377.309,1.61969737595,-77.1428462178,0.78331258408,0.01151984343,2018.0,13308.0,0.0,13308.0,0.0,0.0,0.0,13308.0,8914.0,136.0,4241.0,17.0,3.0,102.0,31.0,0.0,0.0,7.0,305.0,159.0,3192.0,43.0,262.0,41.0,0.0,88.0,141.0,3.0,9050.0,6578.0,1041.0,1416.0,1.0,0.0,14.0,8265.0,59.0,260.0,466.0,10569.0,8147.0,118.0,7364.0,528.0,22.0,4.0,1.0,1.0,227.0,4040.0,4225.0,3400.0,4865.0,52.0,8164.0,49.0,3380.0,4885.0,406.0,7810.0,49.0,28659.0,142.0,28517.0,14276.0,14383.0,3512.0,4623.0,4993.0,4308.0,3667.0,3233.0,2130.0,1384.0,809.0,11215.0,6416.0,1690.0,83.0,1978.0,156.0
52,320,GUAITARILLA,52320,116739782.41,1.15136665778,-77.5301133624,0.4885887529,0.00945128504,2018.0,10324.0,0.0,10324.0,0.0,0.0,0.0,10324.0,4239.0,188.0,5897.0,0.0,18.0,138.0,31.0,1.0,0.0,14.0,91.0,130.0,5162.0,49.0,395.0,6.0,0.0,3.0,42.0,5.0,4427.0,4126.0,123.0,174.0,2.0,1.0,1.0,3527.0,10.0,239.0,651.0,4294.0,3482.0,45.0,3331.0,143.0,3.0,1.0,0.0,0.0,4.0,3409.0,118.0,1429.0,2098.0,12.0,3510.0,5.0,1364.0,2163.0,200.0,3322.0,5.0,10774.0,0.0,10774.0,5386.0,5388.0,1174.0,1727.0,1682.0,1488.0,1481.0,1296.0,956.0,643.0,327.0,5541.0,296.0,278.0,0.0,432.0,34.0
52,405,LEIVA,52405,310420445.829,1.93897699147,-77.3119443226,1.07014014999,0.02515211227,2018.0,3429.0,3.0,3426.0,0.0,3.0,0.0,3429.0,3123.0,7.0,299.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,31.0,38.0,1.0,39.0,144.0,3.0,0.0,0.0,41.0,1.0,3130.0,2918.0,56.0,139.0,0.0,4.0,13.0,2709.0,8.0,294.0,119.0,3393.0,2336.0,373.0,2281.0,14.0,1.0,1.0,1.0,0.0,38.0,1425.0,1284.0,922.0,1787.0,9.0,2685.0,15.0,878.0,1831.0,27.0,2667.0,15.0,8201.0,0.0,8201.0,4264.0,3937.0,1081.0,1713.0,1327.0,1235.0,981.0,775.0,545.0,356.0,188.0,3594.0,475.0,170.0,0.0,851.0,33.0
52,323,GUALMATÁN,52323,29961865.6764,0.92864262303,-77.5826188269,0.24092272577,0.00242528154,2018.0,4241.0,0.0,4241.0,0.0,0.0,74.0,4167.0,2103.0,140.0,1998.0,0.0,1.0,61.0,77.0,1.0,0.0,0.0,31.0,26.0,2.0,35.0,1810.0,10.0,0.0,60.0,17.0,7.0,2243.0,2133.0,54.0,52.0,1.0,0.0,3.0,1873.0,6.0,45.0,319.0,2299.0,1828.0,45.0,1126.0,690.0,7.0,0.0,0.0,0.0,5.0,1690.0,183.0,1142.0,731.0,229.0,1641.0,3.0,903.0,970.0,76.0,1794.0,3.0,6290.0,0.0,6290.0,2994.0,3296.0,656.0,1018.0,992.0,931.0,922.0,693.0,492.0,384.0,202.0,2461.0,1023.0,268.0,0.0,150.0,66.0
52,352,ILES,52352,80531538.4064,0.98053403689,-77.5186572947,0.41966839523,0.00651965835,2018.0,5654.0,77.0,5577.0,77.0,0.0,101.0,5553.0,3118.0,13.0,2523.0,0.0,0.0,8.0,4.0,1.0,0.0,1.0,74.0,16.0,1943.0,52.0,371.0,19.0,1.0,16.0,28.0,2.0,3131.0,3068.0,9.0,49.0,2.0,1.0,2.0,2281.0,2.0,457.0,391.0,2684.0,2178.0,103.0,2015.0,138.0,10.0,4.0,1.0,0.0,10.0,1948.0,333.0,599.0,1682.0,17.0,2263.0,1.0,510.0,1771.0,21.0,2259.0,1.0,7112.0,0.0,7112.0,3464.0,3648.0,934.0,1205.0,1248.0,1027.0,859.0,750.0,501.0,386.0,202.0,3448.0,974.0,191.0,3.0,306.0,40.0
52,354,IMUÉS,52354,81729864.9813,1.07287696979,-77.5015086436,0.417286428,0.00661709953,2018.0,5592.0,0.0,5592.0,0.0,0.0,0.0,5592.0,3394.0,62.0,2136.0,0.0,1.0,53.0,8.0,0.0,0.0,2.0,17.0,8.0,2077.0,1.0,21.0,1.0,0.0,0.0,8.0,1.0,3456.0,3394.0,28.0,30.0,2.0,1.0,1.0,2071.0,5.0,569.0,811.0,2407.0,2024.0,47.0,1770.0,239.0,13.0,0.0,0.0,0.0,2.0,1539.0,532.0,924.0,1147.0,13.0,2055.0,3.0,844.0,1227.0,122.0,1946.0,3.0,6351.0,0.0,6351.0,3061.0,3290.0,660.0,1001.0,1045.0,944.0,780.0,744.0,592.0,395.0,190.0,2615.0,1074.0,306.0,0.0,246.0,33.0
52,356,IPIALES,52356,1571751754.58,0.5586142199,-77.3703569235,2.84986393322,0.12727171348,2018.0,51569.0,17719.0,33850.0,17615.0,104.0,0.0,51569.0,35709.0,918.0,14901.0,41.0,11.0,452.0,210.0,243.0,2.0,22.0,1530.0,916.0,6778.0,226.0,4794.0,151.0,2.0,7.0,460.0,15.0,36627.0,25676.0,7868.0,2928.0,87.0,38.0,30.0,31622.0,2039.0,555.0,2411.0,33706.0,30967.0,655.0,15485.0,8954.0,4344.0,1138.0,16.0,6.0,1024.0,26780.0,4842.0,22677.0,8945.0,636.0,30786.0,200.0,22694.0,8928.0,5124.0,26298.0,200.0,105517.0,1004.0,104513.0,50848.0,54669.0,14851.0,18330.0,18101.0,16527.0,13744.0,10962.0,6819.0,4020.0,2163.0,35050.0,10484.0,10062.0,315.0,3365.0,1157.0
52,227,CUMBAL,52227,915327641.459,0.94422327447,-77.9595844555,1.39711609993,0.07402855095,2018.0,15773.0,12468.0,3305.0,12468.0,0.0,0.0,15773.0,11729.0,152.0,3892.0,0.0,3.0,127.0,16.0,6.0,0.0,32.0,79.0,62.0,2999.0,54.0,559.0,20.0,2.0,41.0,42.0,2.0,11881.0,9176.0,195.0,1311.0,1045.0,35.0,119.0,9916.0,1.0,1486.0,478.0,10817.0,9011.0,905.0,8546.0,387.0,9.0,3.0,1.0,0.0,65.0,8439.0,1477.0,3915.0,6001.0,48.0,9857.0,11.0,4023.0,5893.0,265.0,9639.0,12.0,32672.0,0.0,32672.0,15996.0,16676.0,5013.0,5719.0,5774.0,5163.0,4164.0,2791.0,2007.0,1355.0,686.0,13627.0,4530.0,2061.0,4.0,1733.0,134.0
52,233,CUMBITARA,52233,355166976.952,1.72559011016,-77.5928163725,1.21405676259,0.0287576698,2018.0,2730.0,0.0,2730.0,0.0,0.0,0.0,2730.0,2274.0,97.0,358.0,1.0,0.0,78.0,19.0,0.0,0.0,3.0,25.0,43.0,12.0,54.0,191.0,7.0,0.0,0.0,20.0,3.0,2371.0,2197.0,99.0,66.0,1.0,1.0,7.0,1648.0,2.0,337.0,384.0,1850.0,1563.0,85.0,1465.0,71.0,1.0,0.0,0.0,0.0,26.0,1381.0,267.0,846.0,802.0,11.0,1629.0,8.0,877.0,771.0,61.0,1579.0,8.0,5096.0,1.0,5095.0,2597.0,2499.0,672.0,991.0,866.0,804.0,592.0,457.0,317.0,261.0,136.0,1990.0,299.0,183.0,0.0,274.0,47.0
52,256,EL ROSARIO,52256,520291550.267,1.84509445197,-77.4382576751,1.44847794077,0.04214406395,2018.0,3125.0,19.0,3106.0,0.0,19.0,0.0,3125.0,2848.0,68.0,209.0,0.0,0.0,50.0,17.0,1.0,0.0,1.0,29.0,35.0,2.0,50.0,67.0,5.0,0.0,0.0,20.0,0.0,2916.0,2740.0,58.0,116.0,0.0,0.0,2.0,2652.0,0.0,189.0,75.0,3013.0,2599.0,53.0,2562.0,12.0,1.0,2.0,0.0,0.0,22.0,2015.0,637.0,978.0,1674.0,4.0,2646.0,2.0,932.0,1720.0,40.0,2610.0,2.0,6498.0,0.0,6498.0,3295.0,3203.0,758.0,1200.0,1009.0,940.0,891.0,669.0,541.0,359.0,131.0,2542.0,115.0,71.0,0.0,522.0,42.0
52,385,LA LLANADA,52385,244998283.889,1.55400610839,-77.7031676235,1.37314594858,0.01983086109,2018.0,2828.0,23.0,2805.0,0.0,23.0,0.0,2828.0,2414.0,40.0,374.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,41.0,55.0,1.0,19.0,199.0,12.0,0.0,1.0,45.0,1.0,2454.0,2110.0,42.0,293.0,4.0,0.0,5.0,2178.0,2.0,86.0,188.0,2271.0,2113.0,65.0,2089.0,16.0,0.0,0.0,0.0,0.0,8.0,1594.0,584.0,1232.0,946.0,6.0,2165.0,7.0,1174.0,1004.0,55.0,2114.0,9.0,5321.0,0.0,5321.0,2627.0,2694.0,814.0,909.0,1003.0,775.0,675.0,509.0,320.0,193.0,123.0,1866.0,363.0,109.0,0.0,233.0,59.0
52,418,LOS ANDES,52418,956869538.073,1.67260126943,-77.7105444874,2.10053239392,0.07745483082,2018.0,3784.0,0.0,3784.0,0.0,0.0,0.0,3784.0,3225.0,21.0,537.0,1.0,1.0,19.0,1.0,0.0,0.0,1.0,178.0,57.0,7.0,38.0,236.0,1.0,5.0,0.0,13.0,1.0,3246.0,2856.0,255.0,130.0,0.0,0.0,5.0,2792.0,18.0,206.0,230.0,3082.0,2693.0,99.0,2501.0,163.0,6.0,0.0,0.0,0.0,23.0,2359.0,433.0,1458.0,1334.0,21.0,2737.0,34.0,1274.0,1518.0,74.0,2684.0,34.0,8703.0,20.0,8683.0,4386.0,4317.0,1160.0,1588.0,1428.0,1319.0,1093.0,839.0,611.0,408.0,257.0,3872.0,174.0,384.0,3.0,506.0,91.0
52,540,POLICARPA,52540,434341309.387,1.73535420156,-77.4813435901,1.21812092962,0.03517684598,2018.0,3647.0,7.0,3640.0,0.0,7.0,0.0,3647.0,3109.0,105.0,433.0,0.0,0.0,78.0,27.0,0.0,0.0,0.0,105.0,80.0,0.0,65.0,125.0,21.0,0.0,0.0,35.0,2.0,3214.0,2567.0,430.0,210.0,0.0,1.0,6.0,2707.0,165.0,141.0,201.0,3005.0,2679.0,28.0,2608.0,22.0,2.0,0.0,0.0,1.0,46.0,2162.0,545.0,1499.0,1208.0,16.0,2662.0,29.0,1475.0,1232.0,141.0,2537.0,29.0,8149.0,0.0,8149.0,4076.0,4073.0,1083.0,1730.0,1460.0,1201.0,984.0,735.0,459.0,343.0,154.0,3707.0,141.0,133.0,0.0,544.0,56.0
52,612,RICAURTE,52612,1055732781.02,1.2027550843,-78.047650359,2.14293113507,0.08537311875,2018.0,6978.0,3134.0,3844.0,3134.0,0.0,111.0,6867.0,5870.0,12.0,1096.0,0.0,0.0,6.0,4.0,0.0,2.0,4.0,126.0,41.0,31.0,69.0,729.0,11.0,0.0,8.0,74.0,3.0,5882.0,2833.0,100.0,275.0,2586.0,71.0,17.0,5310.0,2.0,422.0,148.0,5672.0,3126.0,2184.0,3064.0,37.0,1.0,0.0,0.0,0.0,24.0,1486.0,3824.0,678.0,4632.0,74.0,5036.0,200.0,1093.0,4217.0,60.0,4991.0,259.0,18067.0,0.0,18067.0,9225.0,8842.0,3818.0,4228.0,3342.0,2430.0,1682.0,1050.0,778.0,459.0,280.0,6846.0,1902.0,414.0,10.0,2411.0,1405.0
